   Vol_A   Vol_B
   1.02   0.00
   0.93   0.00
   0.99   0.01
   0.87   0.04
   0.94   0.04
   0.94   0.11
   0.16   0.88
   0.05   0.92
   0.23   0.75
   0.91   0.01
   0.96   0.02
   1.01   0.03
   0.96   0.08
   1.00   0.03
   0.96   0.02
   0.77   0.26
   0.59   0.44
   0.90   0.11
   0.95   0.00
   1.01   0.00
   0.95   0.00
   0.93   0.00
   0.82   0.12
   0.45   0.58
   0.06   0.99
   0.15   0.84
   0.02   0.98
   0.06   0.91
   0.29   0.64
   0.77   0.18
   0.97   0.07
   0.90   0.01
   0.95   0.02
   1.04   0.03
   0.81   0.15
   0.10   0.86
   0.18   0.86
   0.80   0.21
   0.96   0.00
   1.08   0.00
   1.03   0.00
   0.98   0.00
   0.98   0.05
   0.50   0.43
   0.01   1.00
   0.00   0.95
   0.00   1.00
   0.03   0.99
   0.16   0.80
   0.22   0.75
   0.73   0.26
   0.97   0.04
   0.98   0.00
   0.85   0.06
   0.75   0.20
   0.08   0.88
   0.07   0.92
   0.87   0.09
   0.99   0.00
   1.01   0.00
   1.06   0.00
   1.01   0.00
   1.01   0.00
   0.85   0.12
   0.13   0.83
   0.00   1.05
   0.00   1.04
   0.00   0.99
   0.01   1.05
   0.03   0.92
   0.67   0.37
   1.02   0.04
   0.93   0.10
   0.52   0.47
   0.29   0.73
   0.01   1.12
   0.04   1.00
   0.95   0.08
   1.04   0.00
   1.01   0.00
   1.13   0.00
   0.98   0.00
   0.99   0.00
   1.00   0.00
   0.77   0.22
   0.07   1.03
   0.01   1.04
   0.04   0.85
   0.03   0.93
   0.00   1.13
   0.17   0.88
   0.80   0.16
   0.66   0.37
   0.29   0.74
   0.06   0.98
   0.00   1.03
   0.12   0.81
   0.98   0.11
   1.04   0.01
   0.91   0.08
   0.94   0.09
   0.93   0.02
   0.98   0.01
   1.07   0.00
   1.03   0.04
   0.12   0.80
   0.11   0.94
   0.66   0.32
   0.65   0.27
   0.04   1.01
   0.06   0.89
   0.71   0.23
   0.77   0.21
   0.33   0.67
   0.10   0.89
   0.03   0.98
   0.07   0.95
   0.85   0.13
   0.97   0.07
   0.27   0.68
   0.28   0.77
   0.68   0.35
   0.73   0.22
   0.81   0.23
   0.66   0.24
   0.05   0.91
   0.11   0.91
   0.76   0.24
   0.89   0.09
   0.11   0.91
   0.05   0.98
   0.78   0.20
   0.94   0.01
   0.91   0.04
   0.91   0.02
   0.55   0.42
   0.20   0.83
   0.89   0.11
   0.21   0.73
   0.03   1.01
   0.02   1.00
   0.05   1.04
   0.04   1.01
   0.03   0.96
   0.10   0.82
   0.04   0.98
   0.05   1.04
   0.74   0.27
   0.91   0.12
   0.06   0.92
   0.14   0.90
   0.95   0.05
   0.97   0.00
   1.00   0.00
   1.08   0.00
   0.94   0.04
   0.88   0.16
   0.62   0.42
   0.12   0.89
   0.07   0.91
   0.00   1.06
   0.00   1.02
   0.00   1.08
   0.00   0.98
   0.08   1.01
   0.18   0.76
   0.09   0.84
   0.80   0.18
   0.89   0.11
   0.05   0.95
   0.07   0.87
   0.92   0.06
   1.03   0.00
   1.02   0.01
   0.95   0.00
   0.92   0.02
   0.83   0.21
   0.27   0.64
   0.09   0.87
   0.15   0.82
   0.05   0.98
   0.04   0.99
   0.00   1.03
   0.03   0.99
   0.22   0.83
   0.86   0.13
   0.86   0.13
   0.96   0.03
   0.93   0.04
   0.22   0.74
   0.06   1.00
   0.85   0.13
   0.89   0.01
   0.80   0.20
   0.78   0.19
   0.49   0.48
   0.11   0.85
   0.07   0.92
   0.81   0.15
   1.03   0.01
   0.94   0.09
   0.55   0.40
   0.18   0.87
   0.50   0.53
   1.00   0.05
   1.07   0.00
   1.09   0.00
   1.07   0.00
   0.91   0.08
   0.24   0.75
   0.13   0.85
   0.87   0.13
   0.88   0.07
   0.26   0.70
   0.10   0.79
   0.05   1.03
   0.05   0.94
   0.27   0.75
   0.89   0.04
   1.05   0.00
   1.05   0.00
   0.94   0.02
   0.98   0.06
   0.90   0.04
   1.04   0.00
   1.05   0.00
   1.05   0.00
   1.03   0.00
   0.87   0.04
   0.69   0.28
   0.75   0.27
   0.97   0.00
   0.82   0.11
   0.15   0.85
   0.03   0.89
   0.10   0.91
   0.06   0.92
   0.27   0.72
